"id","issue_title"
21140240843,Incorrect SAL annotation causing code analysis warning
21550645162,list_op error with annotations and OffsetArrays
21369679438,Request: add inspection of having @UiThread (or similar annotations) to the overridden functions
21193519620,"1.18.2 crash - java.lang.StackOverflowError: Delayed StackOverflowError due to ReservedStackAccess annotated method"
21343058955,PrefixGameTestTemplate annotation breaks behavior of /test run <className>
21055054290,Promote experimental annotations out of experimental
22453293670,nginx ingress controller not serving request when visibility annotations applied
22431840356,OCI: make sure annotations are sorted
22122593087,"brat ""normalization"" feature for entity linking annotation"
22391917314,Superfluous port names in a `Synthesize` annotation get silently ignored
22397915509,Port names in `Synthesize` annotations should be acccounted for in unique name generation
22574687289,question about train data annotation receipt_00734.json
22333969686,Ability to configure tags & other TS settings based off of annotations
22428856509,Hidden annotations layer appaears back after light is moved
22558729298,[Feature request] Include annotation in snapshot
25193707479,The area annotation of the MOB spots
25546721653,Question regard annotatepeaks
25548352100,inconsistency with annotatePeak
25872370065,A new Python project should use type annotations
25653371726,InterHands2.6m annotations unavailable
25743238085,How to train custom data & annotation without bbox?
25766659580,Requiressync annotation allows GVKs with multiple versions
26062267091,Respect inlinet `schemas` annotations even if `--shema` flag isn't used
25622513109,Test breakage beacuse of error message annotaions
25634417458,Cannot annotate with f-BRS
25770981439,"""Tag annotation"" gets an error JS when accessing saved work. "
25875625920,[Feature Request] Adding the propagate function to Tag annotation
25994647000,Cannot upload annotations
26017460996,Duplicated annotations
25888145482,[Bug]: Respect `annotations` as optional for ImageStreams
25713024471,[BUG] 启用annotations注入白名单失败
25691203761,Wrong return type annotation of OnnxExporter.export_graph
25627812073,JavaTemplate error when templating annotated lamda parameters
25841457024,"MigrateJUnitTestCase updates org.junit.Test annotation, and does not call maybeRemoveImport."
20891123920,serviceAccount not annotated
20764174851,Add eks.amazonaws.com/include-containers annotation
21004157133,Allow service account annotations to set the AWS_REGION/AWS_DEFAULT_REGION
20918266773,many tests targeting annotations are brittle
20988189179,(aws-eks): It should be possible to pass annotations to service accounts
21012373823,Make Events Lib only depend on jackson-annotations
20590860802,Type checking error on `comparisonOperator` in annotations
21013423347,Conversation IDs do not match between unannotated and paper_splits
20562803105,Add annotation processing option
20905183427,lightweight adoption of owlstar graph-level annotations
20930670963,OpenAPI support page has confusing annotation examples
20512906432,Missing suggestion items before annotation attachment
20516133721,Invalid annotation access causes `CCE` in `AnnotationAccessExpressionNodeContext`
20516686391,No suggestions for annotation access
20555267438,Add quick fix to `annotation declaration with 'source' attach point(s) should be a 'const' declaration`
20671172594,Completions are not provided immediately after the annotation declaration
20676169775,No suggestion for `annotation` keyword after `const` keyword
20748897531,Add `@constrain` annotation support for Ballerina
20748934060,Research and design `@constrain` annotation support
20864000248,Introduce gRPC runtime-level support for record annotations
20864008269,Introduce gRPC CLI support for record annotations
20845040598,I don't see you using annotate anywhere
23297000895,Multiple exclude annotations appear as syntax error
23202690941,Create a custom `@Preview` annotation as a shortcut for both light & dark themes
23670324001,Add unit tests to search annotations module
24890769317,annotate_peptides function does not properly label specificity as 'unspecific'.
24393295812,Add unit-test to ensure all validator subclasses are annotated with @GtfsValidator
24704769146,Add JPA annotations 
24734631924,add @CreationTimeStamp & @UpdateTimeStamp annotation
24777602824,add CrossOrigin annotation
21127862133,"Get annotations/call outs appearing correctly in Dev Portal, ex. The warning in Wallet."
21126518473,add functional annotation directory to create-symlink.cwl 
21482936433,Update final-workflow.cwl to add functional annotations to gff file
21544413572,Could we maintain the functional annotation when use agat_sp_extract_sequences.pl
19850355515,using the XmlSerialName annotation: Backend Internal error: Exception during IR lowering
19875325488,"Test Files Should be Valid PB Sources — Because we often need to cover invalid syntax elements which would lead to a compiler error (e.g. an invalid escape like `\Z` would raise a compiler error), or cover syntax quirks which are valid for the PBCompiler (e.g. a floating point number like `1.575e+1bananas` is perfectly valid PB code, just as decimals with leading zero like `0001` are) we should ensure that each test file is a valid PB source that can be compiled.In the case of tests for invalid code which is expected to raise compiler errors, we should just annotate what compiler errors are expected — e.g. the `\Z` escape resulting in the compiler error:`  Invalid escape sequence in literal string: \Z`"
19631013806,Clear annotations contributed by `nvim-hlslens` when `:noh` is executed
19883899773,Re-organise annotation view/maximise space
19597872566,"The @var annotation contains a non existent class ""self"""
19600031470,Improve @avro-default annotation
19545913409,annotateImage rotation not working with antialias off
19823519304,Stub files not overriding @method annotations
19867070635,"1.4 reports not imported annotations"
19884479439,Add option to ignore annotations
19779618554,String literal matching specific regex annotation
19992015157,Replace instead of kubectl apply to avoid annotation size limit being exceeded
19574611956,Rename annotation extension to standard-annotationscan
19739134681,Do not load classes from META-INF/versions while processing annotations
19627583010,Annotation - desired behavior when editing annotations?
